fecha,sexo,ciudad,nivel_educativo,segmento,estado_civil,edad,altura_cm,ingresos,gasto_mensual,puntuacion_credito,demanda
2026-06-05,F,Bogotá,,A,Soltero/a,43.0,169.49258626087837,4324.466988959443,2228.0584207797333,628.5952155227628,189.54953764847866
2026-06-06,F,Bogotá,Posgrado,B,,19.0,169.2212626058687,,1410.1837942806605,595.3622298216337,187.24932806992604
2026-06-07,F,Medellín,Secundaria,C,Soltero/a,54.0,160.85613502914467,4637.386431936016,2282.2509637369985,,171.10391513946126
2026-06-08,M,Cali,Universitario,A,Soltero/a,56.0,178.36079338116343,,2392.3447970316543,,182.26638367730988
2026-06-09,F,Medellín,Técnico,A,,51.0,175.83752167706461,2334.9438902643815,,557.0951756576396,182.97560849239107
2026-06-10,F,Medellín,Técnico,C,Casado/a,68.0,158.8624933588646,,1691.7977311541483,,180.06462724957206
2026-06-11,M,Medellín,Universitario,C,,42.0,174.80361979179736,3904.8903420412366,1405.367014938207,,170.917552952426
2026-06-12,F,Medellín,Secundaria,B,Casado/a,25.0,167.3735325899254,2337.3191143332915,,671.589429267671,170.27885040577266
2026-06-13,F,Cali,Universitario,B,Soltero/a,20.0,163.1901739125553,2271.6582810100185,,652.5212944657562,180.57801379328848
2026-06-14,M,Bogotá,Secundaria,,Casado/a,20.0,177.00883710011848,,411.09327289514226,627.3245670131996,177.42041582961994
2026-06-15,F,Bogotá,Universitario,A,,29.0,182.53851092988273,1412.1137097693606,656.5455551981156,436.2700031031411,183.11111519662566
2026-06-16,M,Barranquilla,Técnico,,Soltero/a,47.0,161.02134056443907,2417.59639871978,,559.4877684093728,173.38649883372057
2026-06-17,F,Cali,Universitario,,,18.0,163.92866874092613,2006.490194595479,476.1065857783412,,183.0761025983528
2026-06-18,M,Cali,Universitario,,Casado/a,29.0,161.49860904551787,2878.5858159100753,1617.0640089538472,,
2026-06-19,M,Cali,Universitario,A,,55.0,155.75562232430957,4235.120335685727,2208.559365600549,,188.64592395834978
2026-06-20,M,Medellín,Secundaria,B,,46.0,,3093.315841159257,1517.909211227824,,197.273140364194
2026-06-21,F,,Posgrado,B,,29.0,173.2871375598741,2878.9672353144024,1406.8655275235053,566.2727941343899,200.72060533265778
2026-06-22,F,Bogotá,Universitario,B,,38.0,152.3313956243573,3059.0319001011003,,612.1207887782875,
2026-06-23,F,Bogotá,Universitario,B,Soltero/a,44.0,152.59070049842154,2660.9745900137887,1505.8743531440678,,212.59856406740008
2026-06-24,F,Bogotá,Universitario,B,Soltero/a,23.0,161.20580229577845,786.486150685173,555.7034200345918,619.9026117296796,
2026-06-25,F,Medellín,Técnico,A,Soltero/a,33.0,166.28254020130424,3425.574422354587,,518.3198071409898,203.75711887912513
2026-06-26,F,Medellín,Universitario,,Casado/a,,175.05941515355948,,1939.9903043378156,500.95014358047814,206.06576960144568
2026-06-27,M,Bogotá,,B,,23.0,,,1220.6468446930205,731.0059458446137,198.8195993366338
2026-06-28,M,Bogotá,Universitario,C,Divorciado/a,32.0,173.6516639638179,4398.18088703177,1740.6527965012435,609.6440510152717,200.2163338450379
2026-06-29,M,Bogotá,Universitario,B,,48.0,178.04167495262655,1679.4889879916013,,,206.46907025038124
2026-06-30,M,Bogotá,Técnico,B,Soltero/a,44.0,182.2778384914108,4331.813310757778,2000.30544072643,,201.12158146320255
2026-07-01,M,Bogotá,Secundaria,A,,55.0,178.1969107125587,3602.456290307831,,545.3587681964439,199.46897542797873
2026-07-02,F,Barranquilla,,B,,34.0,182.22427902250087,4606.199073486756,,,197.61951358077476
2026-07-03,F,Cali,Técnico,B,Casado/a,,166.0235603200259,3048.0699284327466,,,
2026-07-04,F,Bogotá,Secundaria,B,Unión libre,54.0,166.3648976522439,5250.3398713586,2412.428741570832,,
2026-07-05,F,Cali,Técnico,,Casado/a,24.0,152.40969745793518,,2313.4372331610057,488.4959430492489,181.22062869349475
2026-07-06,F,Cartagena,Universitario,B,Unión libre,30.0,167.55168984443304,3039.551180123401,1375.7106683806157,572.1249689951497,182.35899121015444
2026-07-07,M,Barranquilla,,B,,40.0,160.12854055301767,5540.921945573675,2394.5346072315224,591.1876560233092,
2026-07-08,F,Barranquilla,Universitario,A,Soltero/a,26.0,145.59168398846677,1820.0861837286368,573.6722261826832,,183.96180224963103
2026-07-09,F,Cali,Secundaria,C,Casado/a,29.0,164.70829986132145,3538.9486537386365,,,
2026-07-10,M,Bogotá,Secundaria,B,Casado/a,26.0,163.94161398247962,,1545.5755939881637,551.7273152327394,183.72392416789887
2026-07-11,F,Cartagena,Técnico,B,Casado/a,24.0,173.4343205308306,2010.8206319026763,381.4171625130107,,181.14944475005439
2026-07-12,F,,Universitario,,Divorciado/a,57.0,158.12697013786214,4545.27073349527,2432.0359234120483,,190.23905976798963
2026-07-13,M,,Universitario,,Unión libre,42.0,175.072636520376,4033.8836749224906,2064.905318158978,541.0244585692755,182.5788127830536
2026-07-14,M,Medellín,Universitario,B,Unión libre,60.0,156.3733341072947,5167.099116066133,,713.4557162680048,184.75105184263936
2026-07-15,M,Medellín,Secundaria,,,21.0,165.94746830019616,,1120.5433933377565,527.6848945236544,187.78543192627293
2026-07-16,F,Barranquilla,Secundaria,,Casado/a,60.0,,,1870.1759749394942,650.8541226499403,
2026-07-17,M,Cartagena,Secundaria,,Soltero/a,64.0,154.53055503254558,4487.6407231306575,1593.6085448221718,633.3694510431984,187.95472328693822
2026-07-18,F,Cali,Posgrado,B,Casado/a,66.0,168.41924647380281,,3270.6844197681644,691.4822745731001,204.01028401564292
2026-07-19,F,,Técnico,C,Soltero/a,31.0,154.34782428121815,2696.6910673918574,,,205.4150051833902
2026-07-20,F,Cartagena,Universitario,B,,43.0,163.4876074636218,2342.7046173733725,1818.5673093320318,,187.47395014281338
2026-07-21,F,Barranquilla,Técnico,A,,48.0,178.16802678559034,4560.589127012616,1728.5625075420949,625.4260166004979,
2026-07-22,F,Medellín,Técnico,B,Divorciado/a,36.0,183.96285942078677,2980.7193272998616,1107.7616163648772,627.7937055602619,214.43986705996576
2026-07-23,F,Medellín,Universitario,A,,45.0,154.61848190633998,4814.484041875478,,,207.50217593840293
2026-07-24,F,Bogotá,Secundaria,B,Soltero/a,31.0,170.1677942377687,3644.976997100741,1939.1917991453206,545.9152534060363,
2026-07-25,F,Barranquilla,Universitario,C,Soltero/a,18.0,159.2805882263351,1657.9708610577768,622.2395577094342,,216.69122559633064
2026-07-26,M,Bogotá,,B,Casado/a,43.0,172.42889277129115,5033.43853105479,2251.303459819115,748.447416723892,209.30779599130153
2026-07-27,M,Cartagena,Universitario,B,Soltero/a,19.0,162.67372299724215,2528.3264028010203,1365.1953802125859,649.5180820482984,204.12861290791741
2026-07-28,F,Cartagena,Posgrado,,Casado/a,46.0,172.9631840310939,,1976.7572575911793,629.2836309608591,206.56614125621056
2026-07-29,F,Medellín,Técnico,A,,29.0,172.12994400581204,3528.455100856967,1213.0305883799927,,213.661423170425
2026-07-30,F,Cali,Técnico,A,,54.0,152.72525204022273,3932.9706622056315,1359.3558034147095,639.3358173714306,202.53988832132805
2026-07-31,M,,Universitario,B,,42.0,158.6152594814336,4436.720308125392,,,203.21495256556648
2026-08-01,F,Cali,Universitario,B,Casado/a,55.0,167.29919603073645,5246.744638364306,2022.6067620615613,394.5822037035806,193.70610351878346
2026-08-02,F,Cartagena,Secundaria,C,,41.0,169.33702158498463,2247.1213942297145,1079.7212522688633,614.3194494398698,192.7940742765008
2026-08-03,F,Bogotá,Universitario,C,Casado/a,59.0,171.0740167748858,3523.260674964143,1344.9514639908577,,203.15101569601444
2026-08-04,M,Cali,Universitario,A,,26.0,170.28189567104232,,,529.7078799801059,193.90612439201385
2026-08-05,F,,Posgrado,B,Casado/a,47.0,167.21961745820593,4142.616881951988,1867.1759100670765,,191.25483650312614
2026-08-06,F,Barranquilla,Posgrado,,Soltero/a,42.0,163.21046763373022,,2694.2235257077136,,196.7858165530577
2026-08-07,F,Cali,Secundaria,C,Soltero/a,23.0,163.6569789177771,1757.0246925460765,,692.5451584714982,188.65080179379342
2026-08-08,M,Cartagena,Universitario,C,Soltero/a,26.0,162.1005728018395,3030.029126141005,,,184.83731749848297
2026-08-09,M,Medellín,,,,53.0,157.63479964174462,,1897.3956782176215,571.9286616365245,191.8702062697993
2026-08-10,F,Cartagena,Técnico,B,,67.0,163.57042326760296,3622.3110012918673,1458.2178622491383,,185.98536212323683
2026-08-11,M,Bogotá,Secundaria,A,,25.0,173.7870731752014,3496.6734136009118,1008.9620177942538,,184.8168966956306
2026-08-12,F,Bogotá,Técnico,B,Casado/a,41.0,,3525.2082380699694,1589.165632076171,493.45166783360446,
2026-08-13,M,Bogotá,Técnico,B,,61.0,187.6591963610915,4260.758736276069,2116.23228857499,731.649526748818,184.09113971453976
2026-08-14,F,Bogotá,Técnico,B,Casado/a,46.0,174.1407130158949,,1525.0349311170735,,185.83464634302416
2026-08-15,F,Bogotá,Técnico,,Soltero/a,24.0,,4756.407309931712,,472.5091998362581,180.89555316223453
2026-08-16,F,Cartagena,Posgrado,B,,35.0,,3674.4403419162613,1269.4526806945682,615.6674570246225,191.65169083100133
2026-08-17,M,Cartagena,Universitario,A,Divorciado/a,34.0,163.40226406775636,2888.766240187181,1293.2219782237844,611.3751041118403,181.56627163163077
2026-08-18,M,Bogotá,Secundaria,,,68.0,170.98237687680202,3231.6864969103362,1697.0477703508102,511.8896576543164,189.1404411934027
2026-08-19,M,Barranquilla,Secundaria,A,,51.0,174.79000797303823,5353.3274199214375,2057.2050529088747,447.8086455236812,200.9012873204484
2026-08-20,F,Cali,Técnico,C,,58.0,182.848512010816,,,567.6324526644365,195.62762502851774
2026-08-21,F,Medellín,Secundaria,,Soltero/a,48.0,177.04335376113687,4999.464284616267,2247.8557257901057,,207.57236225429133
2026-08-22,M,Cartagena,Secundaria,,,64.0,168.9844766897309,4902.604170060971,1904.1704695998897,713.0182550595546,209.9209824208141
2026-08-23,M,Barranquilla,Secundaria,C,,38.0,170.6227089599186,3746.39470257639,2003.4971959330237,,208.51386589741605
2026-08-24,M,Cartagena,Técnico,,Soltero/a,54.0,184.02620513623597,4297.060781797971,,,201.50547044070692
2026-08-25,M,Medellín,Secundaria,B,,22.0,166.2684870505912,4120.899924608069,,,203.11704449882663
2026-08-26,F,Bogotá,Universitario,A,Casado/a,41.0,165.58033022715804,4152.963426426106,,420.2547827353511,
2026-08-27,F,Medellín,Universitario,C,,46.0,162.75425902748302,,,,220.044690989858
2026-08-28,M,Cali,Posgrado,B,,38.0,157.59282387774522,2883.870449617449,1569.7523206917117,611.2779253334753,222.0930470101753
2026-08-29,M,Cartagena,Secundaria,A,Casado/a,25.0,162.40396500790044,2398.2668847828827,1442.7535387644537,614.9676802764361,216.09124753251447
2026-08-30,F,Cartagena,Técnico,A,Unión libre,53.0,153.5123428134658,3391.081817447954,,,194.4663836830874
2026-08-31,M,Medellín,,A,Soltero/a,44.0,177.2508100232703,4737.938719511144,,,196.26711803912698
2026-09-01,F,Bogotá,Técnico,C,,34.0,174.09710447676605,2567.0527159713383,1404.9379839236406,,200.01655938413612
2026-09-02,M,Bogotá,Secundaria,A,Soltero/a,50.0,161.362848055507,4231.771584910777,1725.2302787333606,,197.36334344895965
2026-09-03,M,Bogotá,Posgrado,B,Casado/a,65.0,160.14477433724548,3057.3054371514027,1563.121891926887,,197.612646594209
2026-09-04,F,,Universitario,,,44.0,159.49757186764768,3867.927499417276,1558.8853281082468,660.7435396630858,197.89484704292462
2026-09-05,F,Cali,Secundaria,C,Soltero/a,53.0,157.61570625393313,2530.3351800395913,,482.75512393926385,193.62874038519328
2026-09-06,F,Bogotá,Secundaria,,Casado/a,61.0,156.55654609355514,5725.954502578947,,,178.18555799097572
2026-09-07,M,Bogotá,,B,Soltero/a,63.0,158.2308232999081,6795.002946443688,2789.2454251843305,,179.17648985193534
2026-09-08,M,Bogotá,Universitario,C,,31.0,157.98235211606152,4914.856872741104,2168.62478123078,568.2417701324067,
2026-09-09,F,Cali,Secundaria,A,,58.0,179.75236031010402,4444.491592538902,,746.8404886435367,191.12889569095705
2026-09-10,M,Medellín,Secundaria,B,Casado/a,37.0,151.72870982685464,3942.6369905012502,1713.804892444709,,194.84482345009502
2026-09-11,M,Bogotá,Universitario,B,,46.0,175.21008587785025,3333.1433930857343,1328.4846426379395,432.9528958769862,193.3482999069735
2026-09-12,F,Medellín,Posgrado,C,,22.0,161.66332314093034,3135.4127599607923,,504.96373402192654,168.83001877985544
2026-09-13,M,Bogotá,Universitario,,,50.0,170.00589600210665,3705.052788514041,1581.8908050134864,,
2026-09-14,M,Bogotá,Secundaria,B,Casado/a,38.0,166.9576253002118,3337.9807815720687,,508.7682220754473,189.27369363678355
2026-09-15,M,Bogotá,Universitario,A,Casado/a,31.0,161.10445915748477,3039.5582038208468,1051.5191487121485,540.6771951451508,194.51989373894645
2026-09-16,M,,Secundaria,,Casado/a,50.0,182.39406080416896,2570.7086127754924,1000.236693886739,528.7442862736928,205.76207009091138
2026-09-17,F,Barranquilla,Técnico,A,,,155.7177965847591,5251.064114153737,2814.1447036368454,769.7209564063796,189.75267452858816
2026-09-18,M,Bogotá,Secundaria,,Soltero/a,46.0,,4768.258362098743,2303.941504429922,,206.03765948713473
2026-09-19,F,,Universitario,B,Casado/a,67.0,175.18773521698643,3941.8667839592254,1616.9426148008006,530.1242260746787,193.87955321730024
2026-09-20,F,,Universitario,,,18.0,174.47005583810312,3002.4688368167135,855.2907547288276,,202.80368137617356
2026-09-21,F,Barranquilla,Secundaria,A,Casado/a,65.0,167.39991030059699,6970.969718096781,2847.621555987137,661.8951542916615,
2026-09-22,M,Cali,Universitario,B,Divorciado/a,42.0,174.02943857315472,3900.871957439083,1726.7372606789563,,209.33334787490998
2026-09-23,F,Cali,,B,Soltero/a,57.0,172.93755127285388,3510.958513138374,1158.564445749994,702.7656660858174,
2026-09-24,M,Bogotá,Técnico,,Casado/a,69.0,172.97865212031618,5835.890293113054,,547.8400363923615,
2026-09-25,F,Bogotá,Posgrado,C,Casado/a,48.0,,3809.6377773203953,1275.2922132167027,510.5250786099343,214.62774358287334
2026-09-26,M,Bogotá,Universitario,B,Soltero/a,53.0,174.41038458806054,3766.2476874600334,2559.4550156826167,700.7209018832704,204.09136556784853
